metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1751190331,205.354991,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.117299,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,205.734146,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,257.488593,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000996,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.078621,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,257.302926,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.107046,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,257.759428,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,230.621553,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000612,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.031577,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,230.472220,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.117756,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,230.846435,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,227.977255,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000811,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.057623,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,227.803148,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.116484,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6640.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,228.337606,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,268.706820,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000797,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.083038,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,268.502372,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.121410,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,268.930886,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,205.205583,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.003572,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.200655,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,204.899632,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.105296,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6644.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,205.638749,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,255.472067,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000643,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.070402,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,255.274062,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.127603,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6644.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,255.783732,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,212.969251,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000561,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.038629,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,212.823815,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.106807,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6649.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,213.214899,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,254.459312,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000373,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.047390,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,254.297522,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.114400,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,254.702804,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,232.053049,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000534,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.065057,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,231.332055,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.655937,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,232.315748,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,228.212370,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000297,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.047792,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,227.964164,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.200414,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6639.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,228.449780,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
vus,1751190331,10.000000,,,,,,,,,,,,,,,,
vus_max,1751190331,10.000000,,,,,,,,,,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,208.954900,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.001119,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.089224,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,208.733746,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.131930,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,209.216943,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,259.803704,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000536,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.083194,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,259.602953,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.117557,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,260.096209,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,228.959015,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000706,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.074639,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,228.790596,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.093780,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6645.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,229.170667,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,237.845195,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000352,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190331,0.046053,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190331,237.702478,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190331,0.096664,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190331,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190331,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190331,6641.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190331,238.037895,,,,,,,,,default,,,,,,,
iterations,1751190331,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190331,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190331,196.983256,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190331,0.000615,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190331,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
